,username,value
792,Elvis,8.336183315313312
2446,Mey Moziri,8.309940447736235
10,Crypto,8.20476382219211
1597,⚡️Bitcoin Puerto Rico⚡️,8.19933333333332
1856,Stockspotify,8.162000000000026
652,Satoshi Finder,8.144762247000076
1871,Arslan,8.118000000000029
1530,Joe Louderback,8.032128556215383
828,v-for VENDETA,8.026429189548598
1819,Snake Lowng,7.97826627557055
271,HOST/GUESTLIST/LIMO,7.5803697954734615
1716,Peace,7.528625474643071
1733,Bitcoin & Crypto for Africa,7.525534364901521
1884,o,7.524599999999992
1448,Hoang Xuan Minh,7.524599999999992
2491,Lê Thị Phương Thảo,7.524599999999992
1897,アーツ仮想通貨,7.524599999999992
2781,Omole Oluwaseye,7.486630568977691
1403,elvis soares,7.379596585500428
1338,TQ Crypto,7.379399999999987
2923,Milton™,7.281022222222245
1333,BitcoinSqueeze,7.190720000000002
471,Mixalych901,7.1662857142857055
1305,airdroponline24,7.1662857142857055
514,syed Fayyazul Hassan,7.144569696969689
484,David,7.08237695998809
1313,Charika Darshani,7.081769696969698
2723,FrenceBit 🧟‍♂️,7.074967195767218
452,Francisco Gordillo,7.062665435051559
64,mylaw,7.008701875905071
2190,kertana,7.0071010882485645
130,DWICF INC.,7.004953837239607
311,Douglas 3D,6.999421829345223
2173,Tony tweeeet,6.998495940337525
2439,BlockChannel,6.997716620311157
2805,GanjaMan Blockchain,6.9960000000000235
2357,Robert Bobby Shaftoe,6.996000000000023
2913,crypto caterpiller,6.996000000000023
2036,Devon C ($DGB),6.996000000000023
2816,Mohammad K,6.996000000000023
1256,FairDinkumCrypto,6.996000000000023
2836,ArtuRHINO,6.996000000000023
2069,Kiiing,6.996000000000023
1051,Serdar Doğan,6.996000000000023
2588,Crypto_Smith_21,6.996000000000023
2627,Paul Birken,6.996000000000023
2468,Konrad Mościński,6.996000000000023
1639,Cryptonomy4world,6.996000000000023
527,⚡️,6.996000000000023
1744,ssfaser 💫,6.996000000000023
2619,Cryptographer,6.996000000000023
2398,Pete Cripps,6.996000000000023
2822,MartinGaedt ideenfit,6.996000000000023
2341,Matthias Reder,6.996000000000023
1987,Tom Lomax,6.996000000000023
660,EOT,6.973123464462692
2672,Dr. Kash Sirinanda,6.96939955685838
21,Cryptonizuka Teacher Great,6.968815413420555
1271,Luxo,6.9688000000000105
366,Ethereum Fan,6.9688000000000105
1869,cryptonws,6.9688000000000105
758,Frank Nguyen,6.9688000000000105
1505,Obi Jamp,6.9688000000000105
16,alwija,6.9688000000000105
761,-WaT-MaReLiS,6.9688000000000105
647,"Mark Esposito, Ph.D.",6.937014749020647
1351,#MarketRanger 618,6.929048415384248
1941,how slash why,6.840545454545446
1078,O̸̺̲̊̃̿͝h̵̡̻̜̮̉̆͜S34,6.840545454545446
806,BETUL  DOGRUL,6.840545454545446
1089,zannatol nayem,6.840545454545446
2554,Crypto Pafi,6.840545454545446
1794,@ArchieCPea3,6.7796645235908795
1758,Bitcoin $1M [#HODL],6.773189188488714
3034,Aaron Rose,6.7413000000000025
1331,Liany,6.720152260734163
1328,dyno.io,6.701030160900468
554,arthur james abellera,6.683759712905729
117,Seere,6.662857142857163
3036,kiks,6.662857142857163
1098,JBVNG,6.662857142857163
552,هشام ال اغبر,6.626893877530476
1860,LastKiss-,6.590318476077373
685,CRYPTODREAMS,6.532461373716674
2915,Doreen Moore,6.5253027777777675
587,Game Loot Network,6.494400000000024
2595,LeonardoZ,6.494400000000024
2654,Retweets WorldWide,6.4605151515151436
692,Stu,6.3912934822682494
1035,Crypto Darwin,6.383465805028609
156,Mim Akter,6.275010842744623
1262,Kim Santos,6.271280187733718
1300,Blawks Crypto,6.270917348002424
1162,bharatbhushan k,6.270562656042736
1632,$Pirl,6.270499999999993
631,Asrem Chendo,6.270499999999993
462,Gerardo Castillo,6.228058225641509
932,Branches Holland,6.227398772392637
2118,Dima,6.2022596451811856
312,Mario Martinez,6.14949999999999
1990,Lawal Tayo,6.14949999999999
691,Kyunghoi Heo,6.138844303078328
2558,Vlad_petrov,6.128454545454546
1344,toph™️,6.128454545454546
1254,Larry Johnson,6.128454545454546
808,Cleber,6.128454545454546
1900,Dima Shumniy,6.128454545454546
750,Rattpack Army™,6.128454545454546
307,The Ledger,6.128454545454546
2562,scared_popperr,6.076612297996467
2953,maxis baron,5.992790110839521
2537,Prince Oche M$N£¥™®,5.943037318419602
2408,Ba Huy,5.9429535183256
70,Lhei Lopez,5.942781705321253
2151,Gracelyn Tolentino,5.94262576976876
135,Lea Marino,5.941638360010381
1439,Hari Mukti,5.941488601821536
598,mark anthony,5.941413101261674
2530,Winter is coming,5.938808038370266
67,Coinboard,5.902214724745225
1183,Rahul Sood 🦄,5.852466666666659
29,znavaz,5.830070150824291
2686,Binance_Crypto_Trader,5.830000000000019
2298,Anto,5.830000000000019
1842,ttm007,5.830000000000019
2451,Manuel,5.830000000000019
2174,Muyiwa Anthony,5.830000000000019
978,Uncaduv,5.830000000000019
940,4thand29,5.830000000000019
2346,Book of Eli,5.830000000000019
2063,😸 Ned Johnson 😸,5.830000000000019
2104,Tony Clough,5.830000000000019
1198,V-nT,5.830000000000019
2435,icenar,5.830000000000019
2918,Felipe R L,5.830000000000019
2325,SirCryptsalot,5.830000000000019
223,sosadnesspeep,5.830000000000019
2644,derrick fredrick,5.830000000000019
2647,$BTC & Crypto News,5.830000000000019
591,Crypto Press,5.830000000000019
2235,kepeksiz_coin,5.830000000000019
1660,Reginald Egbuniwe,5.830000000000019
1665,Geometry of crypto,5.809246003233223
2886,Abdullah Al Mamun,5.807333333333342
1170,P. M. Torres 🍁,5.778257142857145
2995,Fissioncoincash,5.67986216366851
320,anchorday,5.654350011915307
99,Morgan,5.63618238554716
372,jyoti anand,5.635863910868914
844,,5.634476632986181
1930,DJR,5.458185227272721
607,Peter Hughe,5.444284982586982
1507,The Career King,5.4413333333333505
704,raptorak,5.4413333333333505
2389,💎CryptoShadow,5.4413333333333505
1208,Chris Lee,5.412456049906637
149,Bitcoin cash trumps BCH [BCH/BCC/XBC],5.383172896810665
1717,Dr. de l'immatériel,5.373504064290066
2112,Andy Hoffman (#HODLBTC),5.289709942238671
2996,Skyzei ☁,5.247000000000017
2765,xX_otto_Xx,5.247000000000016
601,Zed Millbank,5.223994448159467
2037,Emescolala Davidson,5.176201587677412
1340,Hamba Héritier,5.132414983735011
2852,Steve Zeitchik,5.107575000000018
2297,Adam Sarwar,5.06068170159747
1485,ferahnuma,5.052666666666682
2496,Crypto Tonic,5.052666666666682
158,€thereum [ETC] ✨,5.028838032046674
686,Frank🦁F,5.025367617823244
1326,Julián Castro,5.016399999999995
2450,СryptoСash Alex 👑,5.016399999999995
934,Elaine Shi,5.016399999999995
1512,Salih Sarikaya,5.016399999999995
1875,Cash - Tag,5.016399999999995
2284,bang's,5.016399999999995
52,Leo Jdbr,5.016399999999995
436,Aster demol,4.997142857142872
1683,Jaafar Kapur,4.923111111111127
1734,Bitcoin Emperor,4.923111111111127
1739,Mustapha TIJANI,4.923111111111127
2216,Risk Taker,4.919599999999992
2743,Louise Lewis FRSA,4.919599999999992
719,Beth McGrath,4.919599999999992
459,IMAH HELEN,4.898914862357913
507,phneep,4.849186666666661
569,AirdropRadio 💸,4.846399999999996
37,vuong841982,4.846399999999996
1479,Charles Vu,4.815482105071668
446,IAmCryptoKing,4.757170302391853
2539,yay crypto,4.7514545454545525
253,Tha Overlord,4.7514545454545525
1287,ben-iyieke,4.7514545454545525
2777,Beuzzz,4.7514545454545525
2213,Denis David,4.7514545454545525
229,#boyspeed,4.691194415286304
1756,Christ_Over_Fame,4.668512688571507
1637,OpcionesBinarias 360,4.665342591413377
1919,Billy Womack,4.664000000000015
1726,dr cryptofan,4.664000000000015
2182,Blackwater,4.664000000000015
1992,Yum Yum Thai,4.664000000000015
2982,Pete,4.664000000000015
2226,Jérémie Dumont,4.664000000000015
621,Anonymous,4.664000000000015
930,Viktorija Sidelnikova,4.664000000000015
1518,🎲 Shitcoin visionary,4.664000000000015
2278,Ramanpreet Singh,4.664000000000015
2714,Stanly Hill,4.664000000000015
753,keylis Delgado,4.664000000000015
2844,BTC the real #bitcoin Sharon Deles Yabut,4.664000000000015
2710,isacoin,4.664000000000015
2851,T N T,4.664000000000015
2957,NG,4.664000000000015
1621,CHOWDER007,4.6276870190336155
61,Amir Mohamad,4.623293173826132
2630,Chao,4.613084910508151
490,angel,4.595170216889751
2564,Warren Young,4.500538120533365
951,Blockbid,4.3562553435314
1995,Lonzo Jackson,4.355500000000006
2124,Michael DaCosta Babb,4.355500000000006
861,💧 Telegram Drops 💧,4.353732950090337
445,Harry Reo,4.3457735814532
974,Matt Endless,4.329600000000016
46,Bill Burdin,4.2675230800978285
472,Fiftyline,4.180747138713344
461,Kendy ba ♥,4.175932372835499
1116,Pambakti hilal fahmi,4.09966666666666
762,Gül Prensi,4.086021515862803
2156,CryptoUtronix,4.081000000000013
1709,spiroseliot,4.059000000000014
736,surume,4.012145682125268
1818,webspelunker,3.989574477450465
392,Aam Satrio,3.939138796885958
2085,QuVra.,3.89243319567414
205,gregory valancius VA,3.859652154417829
787,Airdrop #ERC20,3.854783056804403
585,Tomas Shelby,3.8481499117468716
2302,Minh Vuong,3.79151561497489
1389,Whaleclub,3.7647942219375814
1712,Andrew Kamal,3.5757333333333445
1045,Samir Abdul G,3.53383333333333
1759,Scozz,3.53383333333333
197,sundaycoin,3.4980000000000118
1212,Ibe Udechukwu,3.4980000000000118
1427,World News,3.4980000000000118
73,@germiyanman,3.4980000000000118
2977,エアドロ将軍@仮想通貨/エアドロップ/Airdrop,3.4980000000000118
1876,おむすび,3.4980000000000118
1802,chopi,3.4980000000000118
2719,Crypto Bach,3.4980000000000113
1537,Granite Geek,3.4980000000000113
602,Biligma,3.4980000000000113
2361,Dimitris Ioannides,3.4980000000000104
127,zazazu,3.4844000000000053
563,wangchFX,3.4844000000000053
1541,star d.,3.4844000000000053
398,Iftekhar Ahmed,3.455600000000011
568,Ruslan fenogen,3.420272727272723
2917,Юрий Ким,3.420272727272723
1294,Selphie Alfiora,3.420272727272723
2613,SilverCrow,3.420272727272723
820,AirdropMarket,3.420272727272723
1689,Charlie Shrem,3.420272727272723
1027,Courtney M. Shrem,3.420272727272723
1050,Juan,3.3442666666666625
752,Nathan Simmons ☁️,3.3442666666666625
1642,World Seeker,3.335956204795492
1255,Sohel khan,3.3193814711296445
1730,musa şimşek,3.270758535843972
767,Phil J Bonello,3.247200000000012
34,Chris⚡Given,3.247200000000012
1291,Phil Geiger,3.247200000000012
261,Kevin Pham,3.247200000000012
1348,CryptoCommoner,3.247200000000012
2094,Asian Gaming,3.18000000000001
2336,cryptonite,3.18000000000001
2372,ADRIAN AGUILAR,3.178336377114016
1865,HighTechPro,3.174003478233661
2776,ETHEREUM.ORG,3.1737558277264077
1102,Danny Kass,3.167828833785216
2875,Sarang Burung Berjuta Manfaat,3.0642509856819564
1144,MONTANA@相互フォロー,3.014319352549711
1316,danielle mangum,3.0033333333333427
2850,dweebertology,2.9961333333333333
821,cryptocurrency_nooze,2.9848514793804406
620,the forex thing,2.956863853262872
658,CrypT0ny,2.926677063922382
2770,BLACKPHANTOM XVG HOLDER@#1PRIVACY COIN🙈🙉🙊💣💎,2.9258841376831706
953,Hodl Hodl News,2.915455683945845
2321,Andres Carceller 😃 ₿ 🚀★,2.9150000000000094
2167,Omar Ayyash (#TraXionICO),2.7673572601991396
1118,CryptoNews,2.7575649233536565
27,Crypto Airdrops,2.604332890749251
438,XBTmoney,2.5608990348027665
301,coinOK,2.5503479199986296
1084,Dream Invader,2.537375000000008
380,S@toshi Suzuki 🚀,2.537375000000008
1916,Anders⚡mathbot.com,2.498571428571436
1627,ZenSocial Supporters,2.4908942975932065
5,lelam,2.481280680207018
433,jeff 🌏✌️🤙,2.475902353376044
1701,Ivan T (Darwinist Capitalist),2.4672000544386012
2090,DudeSignals ( HODLGANG ),2.459799999999996
2020,Bit-Sites,2.4436186999701985
553,Vanilla Bean,2.4322169457813834
96,Michael Goldstein,2.423199999999998
858,Hodl Badger [$BTC 50k 2018],2.423199999999998
1421,Stephan Livera,2.423199999999998
1301,AwyeeBitcoin,2.423199999999998
448,Zaboor,2.3655953770139133
1444,olisa,2.3535954371259677
1352,くま@エアドロップ,2.3320000000000074
327,didot,2.3320000000000074
1776,kavgamin.cicegi,2.3320000000000074
478,Crypto MayMay,2.3303468458006162
165,Katie Homes,2.322933333333337
944,Social Start Now,2.322308946557177
1370,Crypto Hunter,2.3201654673572554
1417,Coupons Expert,2.3170404508197002
1939,Red Blockchain,2.2838402746849553
1832,Epic Relevance,2.2835616474674234
3006,Midcrypto,2.165428571428578
1922,Mahmood,2.1612739604392663
544,kapo,2.120619552813189
867,Coin Birdy,1.9399757514793052
1180,David Moadel,1.923719539058878
1552,LiL BΞΞ,1.909187878787876
1785,asemakula,1.8931249999999982
236,Kehinde folashade,1.8779086707266166
915,Dmitry Chernov,1.817399999999998
1013,CryptoWiesiek,1.808139323885836
383,Bitcoin Bolt,1.780143651103399
977,dolor enriquez,1.7585910684966242
1210,uche chuks,1.756999999999997
825,Bitcointopia 🏙️,1.7550075556193028
486,Airdrop Alive,1.7399183148962594
1780,fethi,1.7235591964848638
1577,Daniel Alex,1.6555856933006599
1311,Bella Hemmings,1.623600000000006
2544,HYPEQUAKE™,1.623600000000006
2867,FiatisShiat⚡️,1.623600000000006
855,Milanobass,1.6157034548809406
1231,Peter Selim,1.6146939654189478
2509,✴️☪️الكنعد☪️✴️,1.6070527777777759
2220,Mrsoi290189@gmail.com,1.590000000000005
2769,SilverSergio,1.590000000000005
1341,MrCoffee,1.590000000000005
1894,Afandi Husin,1.590000000000005
300,bitcointicker.co,1.5722002276879825
1202,Agujerillo,1.5553434882357187
1236,ookla,1.5546666666666715
632,Alex Beadi ⚡️,1.517650793650798
2747,Amos Chukwunonso,1.511332257275915
422,Daniel ,1.4980666666666667
48,Earn Money Online Opportunity,1.4853251931486942
802,Einsteinium Found HQ,1.4580983712106401
1165,BITINVESTFUND,1.45770359347752
2262,Altcoinator,1.4575000000000047
97,allthattimes2,1.4424578943199131
1304,Kriz mendoza andal,1.4248479400049934
143,analyst5,1.394938336239819
1354,HePays.com,1.3677289721498962
2560,Crptobart,1.3559623965993042
731,Leo Gustaman,1.351689761244965
1614,DathBrisheD TS,1.3251861260142377
224,Remi Vee 🛡️,1.2958916596560217
2962,The Currency Analytics,1.2670545454545468
75,RacingTrader77,1.2628000000000048
2130,Crypto Green,1.2628000000000048
295,Cardano Price Ticker,1.2572385335513385
185,Dhin,1.2540999999999989
1853,william,1.2526978304584617
425,Bitcoin Newswire,1.2378239196962209
1062,jovan trujic,1.2312500633194408
1281,Роман Krosmerch,1.2312449255125926
2252,Наташа Королева,1.2312439374728141
2395,aysenahmetbtc,1.229899999999998
1393,📊,1.2177000000000044
586,Crypto Bagholder,1.211599999999999
556,Crypto Skater,1.211599999999999
1589,Pennytracker,1.211599999999999
2255,Javier Luis Pidone,1.211599999999999
1538,darvin bello,1.211599999999999
2322,Kak Midah,1.211599999999999
451,SaveuMoney,1.176875726944481
1011,Algocentric Digital,1.1660000000000041
2107,Maxim K,1.1660000000000037
919,Zad,1.1660000000000037
1366,Chinmaya K Sharma,1.1660000000000037
637,olandix,1.1660000000000035
1280,SVICIDALBANKER,1.1543281597100536
796,Crypsi,1.1302724188457585
371,BitcoinNews.com,1.0831189974300472
1738,Loveth feranmi,1.0675351444932972
1806,Relevant Track,1.0651976248700614
129,newown,1.0096666666666656
6,CryptoCrys,1.002274401988925
1028,Alex,0.9924106368700463
2492,Bitshort 🌀,0.9423555555555547
1885,Crypto Nikitovs,0.9423555555555547
973,Adem Kul,0.908699999999999
74,Ohio Bitcoin,0.8983292953409255
379,David Simonoff [Crypto],0.8957857142857129
94,Cryptocurrbit[BoycottRogerKVer],0.8125201120321343
1258,Amber D. Scott,0.811800000000003
1161,Raj,0.811800000000003
1263,Michael Moll,0.8078736349818769
1762,Felix Rosenstein,0.7981251722485154
382,Cryptozaur,0.7954348663896176
995,Chonis Trading,0.7773333333333358
1812,adjiku,0.7572499999999992
2489,heart excel,0.6896248504976203
1590,Digitalcoin,0.6867085291942434
304,Egon ⚡️Bitcoin (BCH)⚡️,0.6643505062706798
193,princesam,0.6105345872303419
1199,(XVG)DoRKLaRD,0.6069003985466754
1972,Eli Sheets,0.579857142857145
1141,J-double-R,0.579857142857145
701,Julio Silva Vidales 🌎 ©®™,0.5415390820323372
76,BitcoinJake09,0.538996530113632
2,Crypto Elite 📈🚀,0.45657625721289946
1243,Bitcoin Price [BTC],0.4494200000000005
1357,Roviator ⚡️,0.4167329897610311
2318,Mamedkuli,0.40726191979678583
38,Moel,0.4072411709614377
204,Mad Bitcoins,0.3997600680082688
1219,LegitAirDrops💧,0.3987467974002741
1237,Crypt0k1ng UnB@nk'd [ŁTC],0.3659859547859546
2064,CryptoM,0.3561364768215504
123,Татьяна Чарина,0.30425164418308787
866,Ubay82,0.3028999999999997
148,Airdrop Hunter,0.2837621840948735
454,copytrader.co,0.26169086304682576
1466,Dr. Robert Bruce Banner,0.25411438952763526
1881,Lamine Ndiaye,0.2164719139773582
347,Guille,0.20193333333333308
622,Crypto-World,0.20193333333333308
2081,BABI Finance,0.16912500000000058
78,Yahoo Finance,0.16257788170678036
2376,฿itcoin #BTC Bits,0.1568288943550424
1850,mohammed khalil,0.14580855315843583
1554,gledson,0.14201088982185403
985,MJ,0.13539308766792046
483,Alexander Fincham,0.09246876756858108
145,BlockchainNet,0.09130916268915198
894,Morgiana,0.07670142704905836
364,Koray Keremoglu,0.04543550590373796
186,Get It Out Now,0.04495661467351724
1795,Al Bitcoin Bussiness,0.04175475410930406
1937,fradana,0.03303125614212737
2868,B  O  E,0.01817449106478066
2570,Настя Настя,0.01565068800552474
640,Nikita Shvachunov,0.015101154506993727
913,elsa uecke,0.01348935522016396
2015,ClassyRedLdy,0.010848015506567103
281,Francisco,0.00951925376704138
1322,Bitcoin Sportsbook,0.008124344690326753
947,cryptoanime,0.0073024905085764145
2617,CryptoZeeN,0.005662455970477372
2423,FINTECHNA,0.005052866951791095
510,Şehmus Abık,0.0046983726945856175
434,Master Mining,0.004671847288571838
324,KARLC THE RETURN,0.004189091052805786
91,Twin Star MN,0.0041080717909703045
104,Small Cap Society,0.0037863660390967343
854,kuroshirorupan,0.0035963388841786983
1866,Criptomike,0.003074510673270168
715,Ali Mohd,0.0029726164775393856
1540,Nguyen Thach,0.0023654618035950587
157,The Dogs Experts,0.0020225174265515932
1567,"Justin Dart ""The #Bitcoin Guy""",0.0018604789028806301
329,willCoin,0.00181246016964643
1392,Valute Virtuali,0.0016539785891780002
140,BitcoinGatherer.com,0.0013672494454626744
2126,Jean-Pierre Buntinx,0.0012403851379056523
2677,Lukemanz,0.001148445921484222
2431,''Bitcoin'' + ''Binance'',0.0009723199498106988
1662,Bitcoin Empire,0.0009403475402862556
730,Tech BitCoin,0.0008977329427282744
2814,CryptOrthoReb,0.0008021222168080642
922,AMBCrypto,0.0007853226575111435
672,Coinstats,0.0007356944190573113
1750,Tom,0.0007227095771294791
142,ClubedosInvestidores,0.0007163288393990742
138,Winkdex Tweets,0.0006963847566607792
2352,Moonwalker,0.0006489330887823419
1266,Bitcoin Price,0.0006426210719243557
1209,Jane Deibi,0.000634676674398147
667,Uberbills.com,0.0005392721110951928
599,Adrian Brathwaite,0.0004339470707090668
466,aWebAnalysis,0.00043164737917586547
2870,Milosz Labinski,0.000389007023106558
2757,Ludovic Hardy,0.00038762376741668394
306,Unconfirmed Txns,0.00038691637725334825
2164,Bitcoin Dominance,0.00038652116134195566
2159,Free BTC Directory,0.0003584608316330816
4,Jon smith,0.0003538041654185555
263,Bitcoin/Altcoin,0.0003302028939685112
714,CoinsNewsUpdate.com,0.0003053042915507778
230,CoinNuts,0.00022942283656340008
2178,Sophia Lopez,0.00022829447197734567
669,Coinlerin Efendisi,0.00020946443303807412
268,BitcoinPrivate News,0.00019287968554661608
1955,Bitcoinで3000万円の損失,0.00017410692975546792
315,oladimeji jamiu,0.00015890543795388397
2026,AiRDROP MACHiNE,0.0001515653020190593
1508,Green Dollar Bills,0.00014800835881652598
2000,Douglas K,0.00010907959154435558
1481,Cryptonymous 👤,0.00010614411378297284
2160,BetBTC,8.615706868358521e-05
931,Steven Zheng,8.595946072788891e-05
684,xbtstat.com,7.785753454434077e-05
3,Devan Naratama,7.469580725320002e-05
302,Bitsend Masternodes,6.679148902534816e-05
1722,Shamik,6.621298594529013e-05
1477,Intrepid Ventures,5.533022759496298e-05
1001,Arbing Tool,5.2958932126607424e-05
252,Bitcoin Homer,5.1589997223764194e-05
655,BTC Pulse,3.537182406963704e-05
668,Wayne Knox,3.517421611394075e-05
1282,BitHound,2.4503386506340746e-05
627,Bitcoin average,1.8772755791148154e-05
2945,Coinsland,1.6401460322792597e-05
628,FeesBitcoin,1.62038523670963e-05
7,Jah🇯🇲Coin,1.2844517120259261e-05
636,Bitcoin Ticker Hourly,1.1856477341777782e-05
841,Lorde Skinwah,8.10192618354815e-06
665,cryptanalyser,3.359335246837038e-06
373,Dương Thanh Quang,9.880397784814817e-07
2038,Nubis,0.0
2043,Jasys Design Studio,0.0
2963,Dmitry Vorobjov,0.0
2667,Warner Urban🛡️,0.0
2040,ICOs News,0.0
2034,Blockchainengineeringjobs,0.0
2959,Asch22,0.0
494,Primate B.Adex,0.0
2668,Николай Соболев,0.0
2032,enisdündar,0.0
495,Mrendy1,0.0
2028,Canan Pek,0.0
479,Vũ Việt Anh,0.0
475,Ella Malone,0.0
2046,CryptoDenver🐕,0.0
2048,Dede Chole,0.0
2049,Ini Sumitra,0.0
2051,Betul Yildirim,0.0
2052,Ana Champ,0.0
2053,Agus Hidayat,0.0
2055,The Cryptomath,0.0
2056,Martin Urbina,0.0
2058,CryptoBully,0.0
2665,CryptoAnalyst,0.0
2964,NulleX,0.0
470,Thomas J Sharpe [LTC] ⚡️,0.0
2965,Coinatory,0.0
499,Gabriel tirado,0.0
1244,Javier Ortega Conde,0.0
2024,Plymouth Freemason,0.0
2956,Jimmy Jones,0.0
1976,Dilara Cura,0.0
2955,#XVG# [☇50K_BTC☇] KryptoMarv #HODL,0.0
535,Lightning Network statistics ⚡,0.0
1982,Ephy,0.0
2674,Warren Buffet,0.0
533,CoinCondor,0.0
532,Max Frohburger,0.0
530,Abiodun Oluwasegun,0.0
526,Darrin Keith (LTC),0.0
1994,Ben ⚡,0.0
525,GigaɃitcoin,0.0
524,Crypto Orcid,0.0
523,skylee,0.0
522,blue-collar-crypto,0.0
2001,escualogris,0.0
2066,MomI,0.0
2002,Vlasnius,0.0
517,Scholes,0.0
2004,Jabermonster Crypto Rider,0.0
2005,Ceren Engin,0.0
511,Bitcoin debit card,0.0
2007,jB #RENEGADE,0.0
2009,CryptoPatron 🌎,0.0
2011,Jobs4Bitcoins,0.0
2671,五右衛門@仮想通貨,0.0
2013,Network Dynamics,0.0
2014,Joe Keasler,0.0
508,Travis Gray,0.0
2669,Sebastian,0.0
2958,Ricardo Gonçalves,0.0
501,Joey,0.0
463,Hans,0.0
2662,delicia.io,0.0
2150,HKurniawan,0.0
411,LGBT SAI GON,0.0
2652,Ash,0.0
2128,Glenn Fearn,0.0
2132,David L. Fingold,0.0
409,BILALN,0.0
408,tanveer ahmad,0.0
407,Vicki Lee,0.0
405,⚡️Crypto Orleans⚡️,0.0
402,Vindyne8,0.0
2141,ih uils,0.0
2649,GlennEU,0.0
2143,Bitcoin Bot,0.0
2144,CryptoTshirt,0.0
2146,Ahmed,0.0
395,Kocsis Gergő [$OCN] [$TRX] [$ECC] HODLER,0.0
2068,Satoshi Nakamoto,0.0
394,CriptoGeek,0.0
393,Erik Voorhees,0.0
391,Gabriel SR 📡,0.0
390,~,0.0
2157,Corie Bouldin,0.0
386,SAFEX-KyeBalls,0.0
2161,We Babel,0.0
2162,Harun  OLXAcoin.com,0.0
2163,King Passive | Julian Goldie,0.0
381,sxthecool,0.0
375,Coin HODL ''Cryptologist'',0.0
2169,Sevgi Atay,0.0
2170,Krum Totin,0.0
2171,$tarkiller,0.0
2125,Rob,0.0
413,Durandale,0.0
414,Lucky Hamster,0.0
2121,Zeynep Karatas,0.0
543,Airdropwani,0.0
2073,Anna Morgan,0.0
2074,Manofcoin,0.0
2075,Lisa Boucher,0.0
2661,Maria,0.0
2079,Simon,0.0
2080,★ FUN 247,0.0
449,Workin2005,0.0
447,matrixsojourner,0.0
2091,Stavo,0.0
2971,Amir Blumencoin,0.0
2659,Liberty Conservative,0.0
441,Juego de Gato,0.0
2096,Иван Иванов,0.0
439,mk777,0.0
2100,Bitcoin_Friend |Not Santa Claus No ETH Giveaway,0.0
2101,Mike Magolnick,0.0
435,OuadieTech-PRO,0.0
2103,Noah's Ark of Crypto,0.0
431,Đại Minh Quang,0.0
424,Gái D- Â- M,0.0
2110,The5thForce,0.0
421,Alexa,0.0
2113,Mandala Exchange,0.0
2114,Dobro,0.0
420,Charles Rollo,0.0
2117,Alan Farley,0.0
419,Huynhgiaminh,0.0
418,Scott,0.0
542,TradingPlaces,0.0
1968,Shervz,0.0
545,عبد رجوب,0.0
696,zonkism,0.0
2704,jang nam,0.0
1837,kindra ahrens,0.0
694,AB,0.0
689,Maximo Poder,0.0
1840,Mohammed Quraishi,0.0
687,SportVEST (SVE),0.0
1846,Rojo Misin,0.0
682,Uboho  Jonathan1,0.0
1848,GVBE,0.0
1849,The Big Data Bot,0.0
681,Yield 101,0.0
2930,Oladipupo Abolade.,0.0
1852,Gerard van Essen,0.0
678,Vortex [Not giving away crypto],0.0
675,Blockchain Informer,0.0
1858,HungryforFA,0.0
666,Blockchain WTF,0.0
664,Lunar Digital Assets,0.0
662,Philip Kennedy [BTC⚡️],0.0
2931,Dinos Koud,0.0
653,Passive BTC Daily!,0.0
2933,Blocktrak,0.0
648,Aleksandr,0.0
646,Crypto Mark,0.0
644,thetacit1,0.0
643,Onwuachu Innocent,0.0
1879,Reggie X,0.0
638,🔴MilanLegends.com⚫️,0.0
1882,Chuck Russell,0.0
1835,F.Y.,0.0
1831,Ezira,0.0
1971,tina r agustine,0.0
1829,Nikitas Dimitriadis (BtcGurru),0.0
2921,Mihai@Strim.me,0.0
1784,fjccoin,0.0
1786,coinctr,0.0
1789,GOKCE BAYDOGAN,0.0
2708,Clay,0.0
727,HodLologi$T,0.0
1793,Cryptos_Alerts,0.0
2924,ornel,0.0
2925,Big Sexy [#HODL],0.0
1797,Bitsonline.com,0.0
1799,MMH Blockchain Group,0.0
717,Innovation Hub,0.0
2707,AJ - Noxzilla,0.0
1805,Crypto Coalition,0.0
712,Leonidas,0.0
711,view crypto,0.0
1809,Рыжков,0.0
2927,Zé Dias,0.0
707,Adebisi olalekan,0.0
706,Obeskasep,0.0
1814,i buy fake internet money and draw lines,0.0
1816,Theo Chino,0.0
699,Ihemebiri Chinazo,0.0
1820,SonofaBitcoin,0.0
698,Exchanger - Encasher [LTC] [VTC] [NANO],0.0
2928,Danny,0.0
2705,Pedro Marrucho,0.0
1825,Blockchain Business Index,0.0
1827,Aus BitCoin Value,0.0
2936,Татьяна Скиба,0.0
2937,bob del,0.0
630,Crypto Geek,0.0
2697,Tobore,0.0
2947,CryptoHomeless,0.0
2684,CreamTeam,0.0
574,Atlanta Tech Events,0.0
1938,Ela Evliya,0.0
573,Matt [LTC],0.0
2950,Диана Абрамова,0.0
2951,enesbalcı,0.0
1942,Criptofinanzas,0.0
1943,JC,0.0
1944,"LW Wong, PhD",0.0
2683,Dwi Erna Widiastari,0.0
1948,Matthew Lock,0.0
570,John L. Bair 🇺🇸,0.0
1950,Dion Gottlieb,0.0
567,NguyenHuuDai,0.0
